Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num
01/10/2024 01:12 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ADS1330,TOW TOW FEE,24P0400061,61
01/10/2024 01:12 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ADS1330,148 148 - SNOW EMERGENCY 1A-7A,24P0400062,62
01/10/2024 01:14 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ACA5721,TOW TOW FEE,24P0400063,63
01/10/2024 01:14 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ACA5721,148 148 - SNOW EMERGENCY 1A-7A,24P0400064,64
01/10/2024 01:17 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,646NNJ,TOW TOW FEE,24P0400065,65
01/10/2024 01:17 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,646NNJ,148 148 - SNOW EMERGENCY 1A-7A,24P0400066,66
01/10/2024 01:19 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ASL2299,TOW TOW FEE,24P0400067,67
01/10/2024 01:19 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ASL2299,148 148 - SNOW EMERGENCY 1A-7A,24P0400068,68
01/10/2024 01:21 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ASL2299,TOW TOW FEE,24P0400069,69
01/10/2024 01:21 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ASL2299,148 148 - SNOW EMERGENCY 1A-7A,24P0400070,70
01/10/2024 01:29 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ANM5806,TOW TOW FEE,24P0400071,71
01/10/2024 01:29 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET,ANM5806,148 148 - SNOW EMERGENCY 1A-7A,24P0400072,72
01/10/2024 01:34 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET. X1008,859WKU,TOW TOW FEE,24P0400073,73
01/10/2024 01:34 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET. X1008,859WKU,148 148 - SNOW EMERGENCY 1A-7A,24P0400074,74
01/10/2024 01:39 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET.,ATG5023,TOW TOW FEE,24P0400075,75
01/10/2024 01:39 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET.,ATG5023,148 148 - SNOW EMERGENCY 1A-7A,24P0400076,76
01/10/2024 01:46 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET.,AAK3379,TOW TOW FEE,24P0400077,77
01/10/2024 01:46 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET.,AAK3379,148 148 - SNOW EMERGENCY 1A-7A,24P0400078,78
01/10/2024 01:51 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET. X1340,AMD5088,TOW TOW FEE,24P0400079,79
01/10/2024 01:51 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET. X1340,AMD5088,148 148 - SNOW EMERGENCY 1A-7A,24P0400080,80
01/10/2024 01:58 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET.,795RGP,TOW TOW FEE,24P0400081,81
01/10/2024 01:58 AM,SPAIGHT ST,PARKED ON ODD SIDE OF STREET.,795RGP,148 148 - SNOW EMERGENCY 1A-7A,24P0400082,82
01/10/2024 02:40 AM,WILLIAMSON ST,PARKED ON ODD SIDE OF STREET.,AUY8801,148 148 - SNOW EMERGENCY 1A-7A,24P0400083,83
01/10/2024 02:41 AM,WILLIAMSON ST,PARKED ON ODD SIDE OF STREET.,AVF8327,148 148 - SNOW EMERGENCY 1A-7A,24P0400084,84
01/10/2024 02:45 AM,WILLIAMSON ST,PARKED ON ODD SIDE OF STREET.,STRATUS,148 148 - SNOW EMERGENCY 1A-7A,24P0400085,85
01/10/2024 02:50 AM,WILLIAMSON ST,PARKED ON ODD SIDE OF STREET.,ANH9759,148 148 - SNOW EMERGENCY 1A-7A,24P0400086,86
01/10/2024 03:03 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,ARZ4321,148 148 - SNOW EMERGENCY 1A-7A,24P0400087,87
01/10/2024 03:05 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,AEP8578,148 148 - SNOW EMERGENCY 1A-7A,24P0400088,88
01/10/2024 03:10 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,ATP7018,148 148 - SNOW EMERGENCY 1A-7A,24P0400089,89
01/10/2024 03:16 AM,MAIN ST,NO PARKING ANY TIME W/ARROW,PCB3932,046 NO PARKING ANYTIME,24P0400090,90
01/10/2024 03:33 AM,WASHINGTON AVE,PARKED ON ODD SIDE OF STREET.,AMR6857,148 148 - SNOW EMERGENCY 1A-7A,24P0400091,91
01/10/2024 03:39 AM,WASHINGTON AVE,PARKED ON ODD SIDE OF STREET.,CB3796,148 148 - SNOW EMERGENCY 1A-7A,24P0400092,92
01/10/2024 03:54 AM,BLOUNT ST,PARKED ON ODD SIDE OF STREET.,AHF5186,148 148 - SNOW EMERGENCY 1A-7A,24P0400093,93
01/10/2024 04:03 AM,LIVINGSTON ST,PARKED ON ODD SIDE OF STREET.,ATF2348,148 148 - SNOW EMERGENCY 1A-7A,24P0400094,94
01/10/2024 05:03 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,AHZ2189,148 148 - SNOW EMERGENCY 1A-7A,24P0400095,95
01/10/2024 05:06 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,982FEK,148 148 - SNOW EMERGENCY 1A-7A,24P0400096,96
01/10/2024 05:10 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,CFB733,148 148 - SNOW EMERGENCY 1A-7A,24P0400097,97
01/10/2024 05:12 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,ANT8821,148 148 - SNOW EMERGENCY 1A-7A,24P0400098,98
01/10/2024 05:14 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,C197C,148 148 - SNOW EMERGENCY 1A-7A,24P0400099,99
01/10/2024 05:18 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,D4739HE,148 148 - SNOW EMERGENCY 1A-7A,24P0400100,100
01/10/2024 05:19 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,AWC1134,148 148 - SNOW EMERGENCY 1A-7A,24P0400101,101
01/10/2024 05:23 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,AJD6332,148 148 - SNOW EMERGENCY 1A-7A,24P0400102,102
01/10/2024 05:25 AM,MAIN ST,PARKED ON ODD SIDE OF STREET.,AJX8818,148 148 - SNOW EMERGENCY 1A-7A,24P0400103,103
01/11/2024 01:13 AM,HANCOCK ST,PARKED ON EVEN SIDE OF STREET. X25,AKV1903,148 148 - SNOW EMERGENCY 1A-7A,24P0400104,104
01/11/2024 01:17 AM,HANCOCK ST,PARKED ON EVEN SIDE OF STREET.,849ZSJ,148 148 - SNOW EMERGENCY 1A-7A,24P0400105,105
01/11/2024 01:19 AM,HANCOCK ST,PARKED ON EVEN SIDE OF STREET.,AHC8028,148 148 - SNOW EMERGENCY 1A-7A,24P0400106,106
01/11/2024 01:22 AM,HANCOCK ST,PARKED ON EVEN SIDE OF STREET.,DM80649,148 148 - SNOW EMERGENCY 1A-7A,24P0400107,107
01/11/2024 01:26 AM,FRANKLIN ST,PARKED ON EVEN SIDE OF STREET.,KDB9839,148 148 - SNOW EMERGENCY 1A-7A,24P0400108,108
01/11/2024 01:28 AM,FRANKLIN ST,PARKED ON EVEN SIDE OF STREET.,ARV2204,148 148 - SNOW EMERGENCY 1A-7A,24P0400109,109
01/11/2024 01:33 AM,WILSON ST,PARKED ON EVEN SIDE OF STREET.,AMN2706,148 148 - SNOW EMERGENCY 1A-7A,24P0400110,110
01/11/2024 01:48 AM,BUTLER ST,PARKED ON EVEN SIDE OF STREET.,AVC2572,148 148 - SNOW EMERGENCY 1A-7A,24P0400111,111
01/11/2024 01:52 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,TN8788,148 148 - SNOW EMERGENCY 1A-7A,24P0400112,112
01/11/2024 02:25 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,AJH3545,148 148 - SNOW EMERGENCY 1A-7A,24P0400113,113
01/11/2024 02:30 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,ASW8142,148 148 - SNOW EMERGENCY 1A-7A,24P0400114,114
01/11/2024 02:32 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,APS5247,148 148 - SNOW EMERGENCY 1A-7A,24P0400115,115
01/11/2024 02:33 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,KD9231,148 148 - SNOW EMERGENCY 1A-7A,24P0400116,116
01/11/2024 02:34 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,KD9231,148 148 - SNOW EMERGENCY 1A-7A,24P0400117,117
01/11/2024 02:36 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,Not Found,148 148 - SNOW EMERGENCY 1A-7A,24P0400118,118
01/11/2024 02:41 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,ATE3321,148 148 - SNOW EMERGENCY 1A-7A,24P0400119,119
01/11/2024 02:42 AM,WASHINGTON AVE,PARKED ON EVEN SIDE OF STREET.,405YFS,148 148 - SNOW EMERGENCY 1A-7A,24P0400120,120
01/11/2024 02:51 AM,SECOND ST,PARKED ON EVEN SIDE OF STREET.,AJG9404,148 148 - SNOW EMERGENCY 1A-7A,24P0400121,121
01/11/2024 03:01 AM,ATWOOD AVE,PARKED ON EVEN SIDE OF STREET.,ATD6309,148 148 - SNOW EMERGENCY 1A-7A,24P0400122,122
01/11/2024 03:03 AM,ATWOOD AVE,PARKED ON EVEN SIDE OF STREET.,ANZ6888,148 148 - SNOW EMERGENCY 1A-7A,24P0400123,123
01/11/2024 03:05 AM,ATWOOD AVE,PARKED ON EVEN SIDE OF STREET.,ATG5140,148 148 - SNOW EMERGENCY 1A-7A,24P0400124,124
01/11/2024 03:07 AM,ATWOOD AVE,PARKED ON EVEN SIDE OF STREET.,ARU1050,148 148 - SNOW EMERGENCY 1A-7A,24P0400125,125
01/11/2024 03:09 AM,ATWOOD AVE,PARKED ON EVEN SIDE OF STREET.,AKG9072,148 148 - SNOW EMERGENCY 1A-7A,24P0400126,126
01/11/2024 03:13 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,746PVC,148 148 - SNOW EMERGENCY 1A-7A,24P0400127,127
01/11/2024 03:15 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,670ZTA,148 148 - SNOW EMERGENCY 1A-7A,24P0400128,128
01/11/2024 03:16 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,AMA4694,148 148 - SNOW EMERGENCY 1A-7A,24P0400129,129
01/11/2024 03:21 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET. X1841,ADC6841,148 148 - SNOW EMERGENCY 1A-7A,24P0400130,130
01/11/2024 03:23 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET. X1835,CV84414,148 148 - SNOW EMERGENCY 1A-7A,24P0400131,131
01/11/2024 03:25 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET. X1825,ALU4693,148 148 - SNOW EMERGENCY 1A-7A,24P0400132,132
01/11/2024 03:29 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET. X1809,ACA9688,148 148 - SNOW EMERGENCY 1A-7A,24P0400133,133
01/11/2024 03:31 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,ATP7353,148 148 - SNOW EMERGENCY 1A-7A,24P0400134,134
01/11/2024 03:33 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,ATB3837,148 148 - SNOW EMERGENCY 1A-7A,24P0400135,135
01/11/2024 03:37 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,ALW1726,148 148 - SNOW EMERGENCY 1A-7A,24P0400136,136
01/11/2024 03:39 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,AKA6212,148 148 - SNOW EMERGENCY 1A-7A,24P0400137,137
01/11/2024 03:42 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET.,AST8715,148 148 - SNOW EMERGENCY 1A-7A,24P0400138,138
01/11/2024 03:51 AM,MAIN ST,PARKED ON EVEN SIDE OF STREET. X1433,Z17F,148 148 - SNOW EMERGENCY 1A-7A,24P0400139,139
01/11/2024 03:58 AM,WILSON ST,PARKED ON EVEN SIDE OF STREET.,AGZ2441,148 148 - SNOW EMERGENCY 1A-7A,24P0400140,140
01/11/2024 04:02 AM,WILSON ST,PARKED ON EVEN SIDE OF STREET. X1311,AKA8012,148 148 - SNOW EMERGENCY 1A-7A,24P0400141,141
01/11/2024 04:09 AM,WILSON ST,PARKED ON EVEN SIDE OF STREET. X1309,091NFH,148 148 - SNOW EMERGENCY 1A-7A,24P0400142,142
01/11/2024 04:23 AM,WINNEBAGO ST,PARKED ON EVEN SIDE OF STREET.,ALK5118,148 148 - SNOW EMERGENCY 1A-7A,24P0400143,143
01/11/2024 04:28 AM,WINNEBAGO ST,PARKED ON EVEN SIDE OF STREET.,DR28709,148 148 - SNOW EMERGENCY 1A-7A,24P0400144,144
01/11/2024 04:30 AM,WINNEBAGO ST,PARKED ON EVEN SIDE OF STREET.,AVD9135,148 148 - SNOW EMERGENCY 1A-7A,24P0400145,145
01/11/2024 04:33 AM,WINNEBAGO ST,PARKED ON EVEN SIDE OF STREET. X2069,TM4381,148 148 - SNOW EMERGENCY 1A-7A,24P0400146,146
01/11/2024 04:38 AM,WILLIAMSON ST,PARKED ON EVEN SIDE OF STREET.,UL2582,148 148 - SNOW EMERGENCY 1A-7A,24P0400147,147
01/11/2024 04:41 AM,WILLIAMSON ST,PARKED ON EVEN SIDE OF STREET.,ANB4839,148 148 - SNOW EMERGENCY 1A-7A,24P0400148,148
01/11/2024 04:48 AM,MORRISON ST,PARKED ON EVEN SIDE OF STREET.,ART9256,148 148 - SNOW EMERGENCY 1A-7A,24P0400149,149
01/11/2024 04:49 AM,MORRISON ST,PARKED ON EVEN SIDE OF STREET.,AMA2927,148 148 - SNOW EMERGENCY 1A-7A,24P0400150,150
01/11/2024 04:52 AM,MORRISON ST,PARKED ON EVEN SIDE OF STREET.,AEP1022,148 148 - SNOW EMERGENCY 1A-7A,24P0400151,151
01/11/2024 04:53 AM,MORRISON ST,PARKED ON EVEN SIDE OF STREET.,ARJ8461,148 148 - SNOW EMERGENCY 1A-7A,24P0400152,152
01/11/2024 04:58 AM,MORRISON ST,PARKED ON EVEN SIDE OF STREET. X1431,DKL738,148 148 - SNOW EMERGENCY 1A-7A,24P0400153,153
01/11/2024 05:00 AM,MORRISON ST,PARKED ON EVEN SIDE OF STREET.,ANS8652,148 148 - SNOW EMERGENCY 1A-7A,24P0400154,154
01/11/2024 05:04 AM,RUTLEDGE ST,PARKED ON EVEN SIDE OF STREET.,AGS8025,148 148 - SNOW EMERGENCY 1A-7A,24P0400155,155
01/11/2024 05:12 AM,SPAIGHT ST,PARKED ON EVEN SIDE OF STREET. X1431,AVM1160,148 148 - SNOW EMERGENCY 1A-7A,24P0400156,156
01/11/2024 05:15 AM,JENIFER ST,PARKED ON EVEN SIDE OF STREET.,AWG1792,148 148 - SNOW EMERGENCY 1A-7A,24P0400157,157
01/11/2024 05:17 AM,JENIFER ST,PARKED ON EVEN SIDE OF STREET.,JNK6480,148 148 - SNOW EMERGENCY 1A-7A,24P0400158,158
01/11/2024 05:20 AM,JENIFER ST,PARKED ON EVEN SIDE OF STREET.,ARN6344,148 148 - SNOW EMERGENCY 1A-7A,24P0400159,159
01/11/2024 05:23 AM,JENIFER ST,PARKED ON EVEN SIDE OF STREET.,ARY4640,148 148 - SNOW EMERGENCY 1A-7A,24P0400160,160
01/11/2024 05:27 AM,ROGERS ST,PARKED ON EVEN SIDE OF STREET.,605ZDR,148 148 - SNOW EMERGENCY 1A-7A,24P0400161,161
01/11/2024 05:29 AM,ROGERS ST,PARKED ON EVEN SIDE OF STREET.,AMA1026,148 148 - SNOW EMERGENCY 1A-7A,24P0400162,162
01/11/2024 05:30 AM,ROGERS ST,PARKED ON EVEN SIDE OF STREET.,10823WN,148 148 - SNOW EMERGENCY 1A-7A,24P0400163,163
01/11/2024 05:32 AM,ROGERS ST,PARKED ON EVEN SIDE OF STREET.,JXM3462,148 148 - SNOW EMERGENCY 1A-7A,24P0400164,164
01/11/2024 09:29 AM,HENRY ST,NO PARKING 9AM TO NOON THURSDAYS,994XST,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400165,165
01/11/2024 09:34 AM,HENRY ST,NO PARKING 9AM TO NOON THURSDAYS,250YMB,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400166,166
01/11/2024 09:40 AM,HAMILTON ST,NO PARKING 9AM TO NOON THURSDAYS,864VPW,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400167,167
01/11/2024 09:43 AM,HAMILTON ST,NO PARKING 9AM TO NOON THURSDAYS,906YZT,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400168,168
01/11/2024 09:46 AM,HAMILTON ST,NO PARKING 9AM TO NOON THURSDAYS,AVV7587,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400169,169
01/11/2024 09:48 AM,HAMILTON ST,NO PARKING 9AM TO NOON THURSDAYS,KIB105,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400170,170
01/11/2024 09:57 AM,DAYTON ST,NO PARKING 9AM TO NOON THURSDAYS,AFA7699,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400171,171
01/11/2024 09:57 AM,DAYTON ST,NO PARKING 9AM TO NOON THURSDAYS,ASL2672,W048 WARNING - STREET CLEAN/MAINTENANCE REGULATIONS,24P0400172,172
01/11/2024 10:07 AM,DAYTON ST,NO PARKING 9AM TO NOON THURSDAYS. X523,AMX8065,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0400173,173
01/11/2024 10:10 AM,MARION ST,NO PARKING 9AM TO NOON THURSDAYS. X202,ASG3084,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0400174,174
