Date Issue,Location,Comment,License Plate,Type,Ticket #
01/04/2024 04:10 AM,KARSTENS DR,PARKED ON ODD SIDE OF THE STREET,LT8438,149 149-ALT SIDE PKG 1A-7A,24P0500024
01/04/2024 04:14 AM,KARSTENS DR,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,LT8438,050 UNREG.VEH/IMPROPER DISPLAY,24P0500025
01/04/2024 04:17 AM,KARSTENS DR,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,AVF7967,149 149-ALT SIDE PKG 1A-7A,24P0500026
01/04/2024 04:18 AM,KARSTENS DR,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,LV7609,149 149-ALT SIDE PKG 1A-7A,24P0500027
01/04/2024 04:33 AM,KARSTENS DR,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,AVC8335,149 149-ALT SIDE PKG 1A-7A,24P0500028
01/04/2024 04:34 AM,KARSTENS DR,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,APD9722,149 149-ALT SIDE PKG 1A-7A,24P0500029
01/04/2024 04:36 AM,KARSTENS DR,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,APC4861,149 149-ALT SIDE PKG 1A-7A,24P0500030
01/04/2024 04:37 AM,KARSTENS DR,PARKED ON ODD SIDE OF THE STREET,APC4861,149 149-ALT SIDE PKG 1A-7A,24P0500031
01/04/2024 04:38 AM,KARSTENS DR,PARKED ON ODD SIDE OF THE STREET,APD9722,149 149-ALT SIDE PKG 1A-7A,24P0500032
01/04/2024 04:38 AM,KARSTENS DR,PARKED ON ODD SIDE OF THE STREET,AVC8335,149 149-ALT SIDE PKG 1A-7A,24P0500033
01/04/2024 04:39 AM,KARSTENS DR,PARKED ON ODD SIDE OF THE STREET,LV7609,149 149-ALT SIDE PKG 1A-7A,24P0500034
01/04/2024 04:40 AM,KARSTENS DR,PARKED ON ODD SIDE OF THE STREET,AVF7967,149 149-ALT SIDE PKG 1A-7A,24P0500035
01/04/2024 04:51 AM,KARSTENS DR,PARKED ON ODD SIDE OF THE STREET,UD8625,149 149-ALT SIDE PKG 1A-7A,24P0500036
01/04/2024 05:47 AM,DAVID RD,PARKED ON ODD SIDE OF THE STREET,ABB6297,149 149-ALT SIDE PKG 1A-7A,24P0500037
01/04/2024 05:51 AM,DAVID RD,VALID REGISTRATION IS REQUIRED ON CITY OF MADISON STREETS,ABB6297,050 UNREG.VEH/IMPROPER DISPLAY,24P0500038
01/05/2024 12:27 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ANS7591,001 EXPIRED METER (MUN. LOT),24P0500039
01/05/2024 12:32 AM,BUCKEYE LOT,SIGNS POSTED,ARP9132,022 NO BACKING INTO STALLS-POSTED,24P0500040
01/05/2024 12:34 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ANN9054,001 EXPIRED METER (MUN. LOT),24P0500041
01/05/2024 12:37 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,596VTA,022 NO BACKING INTO STALLS-POSTED,24P0500042
01/05/2024 12:38 AM,BUCKEYE LOT,SIGNS POSTED.,596VTA,022 NO BACKING INTO STALLS-POSTED,24P0500043
01/05/2024 12:40 AM,BUCKEYE LOT,SIGNS POSTED.,ATB1462,022 NO BACKING INTO STALLS-POSTED,24P0500044
01/05/2024 12:51 AM,UNIVERSITY AVE,SIGNS POSTED / 9PM-6AM,AVA5440,063 NO STOPPING STANDING OR PARKING,24P0500045
01/05/2024 02:44 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,ASD6701,149 149-ALT SIDE PKG 1A-7A,24P0500046
01/05/2024 02:46 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AEZ7201,149 149-ALT SIDE PKG 1A-7A,24P0500047
01/05/2024 02:51 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AKV5317,149 149-ALT SIDE PKG 1A-7A,24P0500048
01/05/2024 02:52 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,ACK4505,149 149-ALT SIDE PKG 1A-7A,24P0500049
01/05/2024 02:55 AM,DI LORETO AVE,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREET,ACK4505,050 UNREG.VEH/IMPROPER DISPLAY,24P0500050
01/05/2024 03:00 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AVN5307,149 149-ALT SIDE PKG 1A-7A,24P0500051
01/05/2024 03:02 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,521VLA,149 149-ALT SIDE PKG 1A-7A,24P0500052
01/05/2024 03:05 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,521VLA,149 149-ALT SIDE PKG 1A-7A,24P0500053
01/05/2024 03:12 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AMM9918,152 CAUSING DAMAGE TO PARKING FACILITY,24P0500054
01/05/2024 03:13 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AMM9918,149 149-ALT SIDE PKG 1A-7A,24P0500055
01/05/2024 03:17 AM,DI LORETO AVE,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,521VLA,050 UNREG.VEH/IMPROPER DISPLAY,24P0500056
01/05/2024 03:22 AM,DI LORETO AVE,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,AMM9918,050 UNREG.VEH/IMPROPER DISPLAY,24P0500057
01/05/2024 03:25 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,408WKY,149 149-ALT SIDE PKG 1A-7A,24P0500058
01/05/2024 03:27 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,ACP6651,149 149-ALT SIDE PKG 1A-7A,24P0500059
01/05/2024 03:28 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,408WKY,149 149-ALT SIDE PKG 1A-7A,24P0500060
01/05/2024 03:29 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,957SGB,149 149-ALT SIDE PKG 1A-7A,24P0500061
01/05/2024 03:31 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,ATG6587,149 149-ALT SIDE PKG 1A-7A,24P0500062
01/05/2024 03:32 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AGR6003,149 149-ALT SIDE PKG 1A-7A,24P0500063
01/05/2024 03:33 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AJH5013,149 149-ALT SIDE PKG 1A-7A,24P0500064
01/05/2024 03:35 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AUY9738,149 149-ALT SIDE PKG 1A-7A,24P0500065
01/05/2024 03:36 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,ASF3774,149 149-ALT SIDE PKG 1A-7A,24P0500066
01/05/2024 03:42 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,DYNP93,149 149-ALT SIDE PKG 1A-7A,24P0500067
01/05/2024 03:43 AM,DI LORETO AVE,PARKED ON EVEN SIDE OF THE STREET,AVK8476,149 149-ALT SIDE PKG 1A-7A,24P0500068
01/05/2024 04:30 AM,DI LORETO AVE,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,AMY9004,050 UNREG.VEH/IMPROPER DISPLAY,24P0500069
01/05/2024 04:35 AM,DI LORETO AVE,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,ASD6701,050 UNREG.VEH/IMPROPER DISPLAY,24P0500070
01/05/2024 04:40 AM,DI LORETO AVE,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,D00SKI,050 UNREG.VEH/IMPROPER DISPLAY,24P0500071
01/05/2024 05:26 AM,ELIOT LN,PARKED ON EVEN SIDE OF THE STREET,ASD6781,149 149-ALT SIDE PKG 1A-7A,24P0500072
01/05/2024 05:28 AM,ELIOT LN,PARKED ON EVEN SIDE OF THE STREET,ASD6778,149 149-ALT SIDE PKG 1A-7A,24P0500073
01/05/2024 05:39 AM,KARSTENS DR,PARKED ON EVEN SIDE OF THE STREET,AVU9465,149 149-ALT SIDE PKG 1A-7A,24P0500074
01/05/2024 05:41 AM,KARSTENS DR,PARKED ON EVEN SIDE OF THE STREET,ARY5352,149 149-ALT SIDE PKG 1A-7A,24P0500075
01/05/2024 05:43 AM,KARSTENS DR,PARKED ON EVEN SIDE OF THE STREET,AUB1688,149 149-ALT SIDE PKG 1A-7A,24P0500076
01/05/2024 05:45 AM,KARSTENS DR,PARKED ON EVEN SIDE OF THE STREET,APR7601,149 149-ALT SIDE PKG 1A-7A,24P0500077
01/05/2024 05:54 AM,KARSTENS DR,PARKED ON EVEN SIDE OF THE STREET,ATY3829,149 149-ALT SIDE PKG 1A-7A,24P0500078
01/05/2024 05:58 AM,KARSTENS DR,PARKED ON EVEN SIDE OF THE STREET,AUX5949,149 149-ALT SIDE PKG 1A-7A,24P0500079
01/06/2024 02:00 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AMY7418,001 EXPIRED METER (MUN. LOT),24P0500080
01/06/2024 02:02 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,W6242F,001 EXPIRED METER (MUN. LOT),24P0500081
01/06/2024 02:03 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,PX3503,001 EXPIRED METER (MUN. LOT),24P0500082
01/06/2024 02:06 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,APV5366,001 EXPIRED METER (MUN. LOT),24P0500083
01/06/2024 02:08 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,969VKU,001 EXPIRED METER (MUN. LOT),24P0500084
01/06/2024 02:10 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ANN9054,001 EXPIRED METER (MUN. LOT),24P0500085
01/06/2024 02:14 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AVZ6676,001 EXPIRED METER (MUN. LOT),24P0500086
01/06/2024 02:15 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AWC8564,001 EXPIRED METER (MUN. LOT),24P0500087
01/06/2024 02:17 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ASZ3997,001 EXPIRED METER (MUN. LOT),24P0500088
01/06/2024 03:23 AM,MAIN ST,NO PARKING ANYTIME WITH ARROWS,AVB3485,046 NO PARKING ANYTIME,24P0500089
01/06/2024 04:40 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,ACG3135,149 149-ALT SIDE PKG 1A-7A,24P0500090
01/06/2024 04:46 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AEE1923,149 149-ALT SIDE PKG 1A-7A,24P0500091
01/06/2024 04:48 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,ATT1013,149 149-ALT SIDE PKG 1A-7A,24P0500092
01/06/2024 04:49 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AGH2068,149 149-ALT SIDE PKG 1A-7A,24P0500093
01/06/2024 04:52 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,783WCT,149 149-ALT SIDE PKG 1A-7A,24P0500094
01/06/2024 04:53 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,APL5371,149 149-ALT SIDE PKG 1A-7A,24P0500095
01/06/2024 04:54 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AMP7752,149 149-ALT SIDE PKG 1A-7A,24P0500096
01/06/2024 04:56 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AVH9263,149 149-ALT SIDE PKG 1A-7A,24P0500097
01/06/2024 04:59 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,TV5352,149 149-ALT SIDE PKG 1A-7A,24P0500098
01/06/2024 05:00 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,713ZHP,149 149-ALT SIDE PKG 1A-7A,24P0500099
01/06/2024 05:09 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AHZ7675,149 149-ALT SIDE PKG 1A-7A,24P0500100
01/06/2024 05:12 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,957SGB,149 149-ALT SIDE PKG 1A-7A,24P0500101
01/06/2024 05:22 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,DYNP93,149 149-ALT SIDE PKG 1A-7A,24P0500102
01/06/2024 05:23 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,297PTT,149 149-ALT SIDE PKG 1A-7A,24P0500103
01/06/2024 05:25 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AUY9738,149 149-ALT SIDE PKG 1A-7A,24P0500104
01/06/2024 05:27 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AGR6003,149 149-ALT SIDE PKG 1A-7A,24P0500105
01/06/2024 05:37 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,ATG6587,149 149-ALT SIDE PKG 1A-7A,24P0500106
01/06/2024 05:38 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AJH5013,149 149-ALT SIDE PKG 1A-7A,24P0500107
01/06/2024 05:40 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,ACP6651,149 149-ALT SIDE PKG 1A-7A,24P0500108
01/06/2024 05:42 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,408WKY,149 149-ALT SIDE PKG 1A-7A,24P0500109
01/06/2024 05:46 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AVA4547,149 149-ALT SIDE PKG 1A-7A,24P0500110
01/06/2024 05:47 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,ARY4821,149 149-ALT SIDE PKG 1A-7A,24P0500111
01/06/2024 05:50 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AVN5307,149 149-ALT SIDE PKG 1A-7A,24P0500112
01/06/2024 05:51 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AUJ1593,149 149-ALT SIDE PKG 1A-7A,24P0500113
01/06/2024 05:53 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AKV5317,149 149-ALT SIDE PKG 1A-7A,24P0500114
01/06/2024 05:54 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,D00SKI,149 149-ALT SIDE PKG 1A-7A,24P0500115
01/06/2024 05:55 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,AEZ7201,149 149-ALT SIDE PKG 1A-7A,24P0500116
01/06/2024 05:56 AM,DI LORETO AVE,PARKED ON ODD SIDE OF THE STREET,ASD6701,149 149-ALT SIDE PKG 1A-7A,24P0500117
01/07/2024 12:16 AM,BUCKEYE LOT,SIGNS POSTED,AKX2876,022 NO BACKING INTO STALLS-POSTED,24P0500118
01/07/2024 12:20 AM,BUCKEYE LOT,SIGNS POSTED,W6242F,022 NO BACKING INTO STALLS-POSTED,24P0500119
01/07/2024 12:22 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,APU6074,001 EXPIRED METER (MUN. LOT),24P0500120
01/07/2024 12:23 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,APL7423,001 EXPIRED METER (MUN. LOT),24P0500121
01/07/2024 12:24 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ASR6205,001 EXPIRED METER (MUN. LOT),24P0500122
01/07/2024 12:28 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ALH5810,001 EXPIRED METER (MUN. LOT),24P0500123
01/07/2024 12:30 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AVG3440,001 EXPIRED METER (MUN. LOT),24P0500124
01/07/2024 12:31 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ASH8366,001 EXPIRED METER (MUN. LOT),24P0500125
01/07/2024 12:34 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AUB8443,001 EXPIRED METER (MUN. LOT),24P0500126
01/07/2024 12:36 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,APW4137,001 EXPIRED METER (MUN. LOT),24P0500127
01/07/2024 12:39 AM,BUCKEYE LOT,SIGNS POSTED,APW4137,022 NO BACKING INTO STALLS-POSTED,24P0500128
01/07/2024 12:44 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,111YBD,001 EXPIRED METER (MUN. LOT),24P0500129
01/07/2024 12:45 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AVC7153,001 EXPIRED METER (MUN. LOT),24P0500130
01/07/2024 12:47 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,CH31572,001 EXPIRED METER (MUN. LOT),24P0500131
01/07/2024 12:49 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ABG7599,001 EXPIRED METER (MUN. LOT),24P0500132
01/07/2024 12:52 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,AKF5614,001 EXPIRED METER (MUN. LOT),24P0500133
01/07/2024 12:57 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,SZ7257,001 EXPIRED METER (MUN. LOT),24P0500134
01/07/2024 12:59 AM,BUCKEYE LOT,METERS ENFORCED 24 HOURS DAILY.,ST5196,001 EXPIRED METER (MUN. LOT),24P0500135
01/07/2024 03:25 AM,SCHOOL RD,PARKED ON EVEN SIDE,APW2780,149 149-ALT SIDE PKG 1A-7A,24P0500136
01/07/2024 03:29 AM,SCHOOL RD,PARKED ON EVEN SIDE,ATG5056,149 149-ALT SIDE PKG 1A-7A,24P0500137
01/07/2024 03:30 AM,SCHOOL RD,PARKED ON EVEN SIDE,AUC8113,149 149-ALT SIDE PKG 1A-7A,24P0500138
01/07/2024 03:32 AM,SCHOOL RD,PARKED ON EVEN SIDE,974YMG,149 149-ALT SIDE PKG 1A-7A,24P0500139
01/07/2024 03:34 AM,SCHOOL RD,PARKED ON EVEN SIDE,SY1152,149 149-ALT SIDE PKG 1A-7A,24P0500140
01/07/2024 03:36 AM,SCHOOL RD,PARKED ON EVEN SIDE,APU5312,149 149-ALT SIDE PKG 1A-7A,24P0500141
01/07/2024 03:45 AM,CAMINO DEL SOL,PARKED ON EVEN SIDE,ASU6694,149 149-ALT SIDE PKG 1A-7A,24P0500142
01/07/2024 04:21 AM,KARSTENS DR,PARKED ON EVEN SIDE,AVF8295,149 149-ALT SIDE PKG 1A-7A,24P0500143
01/07/2024 04:24 AM,KARSTENS DR,PARKED ON EVEN SIDE,AUB1688,149 149-ALT SIDE PKG 1A-7A,24P0500144
01/07/2024 04:33 AM,KARSTENS DR,PARKED ON EVEN SIDE,AGS3922,149 149-ALT SIDE PKG 1A-7A,24P0500145
01/07/2024 04:37 AM,KARSTENS DR,PARKED ON EVEN SIDE,ARY5352,149 149-ALT SIDE PKG 1A-7A,24P0500146
01/07/2024 04:39 AM,KARSTENS DR,PARKED ON EVEN SIDE,AVL7277,149 149-ALT SIDE PKG 1A-7A,24P0500147
01/07/2024 04:43 AM,LERDAHL RD,PARKED ON EVEN SIDE,AKV9253,149 149-ALT SIDE PKG 1A-7A,24P0500148
01/07/2024 04:49 AM,LUSTER AVE,PARKED ON EVEN SIDE,200CYS,149 149-ALT SIDE PKG 1A-7A,24P0500149
01/07/2024 05:46 AM,DI LORETO AVE,PARKED ON EVEN SIDE,AUS3507,149 149-ALT SIDE PKG 1A-7A,24P0500150
01/07/2024 05:50 AM,DI LORETO AVE,PARKED ON EVEN SIDE,ASA8386,149 149-ALT SIDE PKG 1A-7A,24P0500151
01/07/2024 05:53 AM,DI LORETO AVE,PARKED ON EVEN SIDE,AES9478,149 149-ALT SIDE PKG 1A-7A,24P0500152
01/07/2024 05:55 AM,DI LORETO AVE,PARKED ON EVEN SIDE,SN8672,149 149-ALT SIDE PKG 1A-7A,24P0500153
01/07/2024 05:58 AM,DI LORETO AVE,PARKED ON EVEN SIDE,AVF8243,149 149-ALT SIDE PKG 1A-7A,24P0500154
01/07/2024 06:00 AM,DI LORETO AVE,PARKED ON EVEN SIDE,ATX5249,149 149-ALT SIDE PKG 1A-7A,24P0500155
01/07/2024 06:06 AM,DI LORETO AVE,PARKED ON EVEN SIDE,RX8977,149 149-ALT SIDE PKG 1A-7A,24P0500156
01/07/2024 06:09 AM,DI LORETO AVE,PARKED ON EVEN SIDE,AKV7112,149 149-ALT SIDE PKG 1A-7A,24P0500157
01/07/2024 06:11 AM,DI LORETO AVE,PARKED ON EVEN SIDE,AGU7383,149 149-ALT SIDE PKG 1A-7A,24P0500158
01/07/2024 06:12 AM,DI LORETO AVE,PARKED ON EVEN SIDE,ARJ1179,149 149-ALT SIDE PKG 1A-7A,24P0500159
01/07/2024 06:13 AM,DI LORETO AVE,PARKED ON EVEN SIDE,AMB9492,149 149-ALT SIDE PKG 1A-7A,24P0500160
01/07/2024 06:14 AM,DI LORETO AVE,PARKED ON EVEN SIDE,ADG8477,149 149-ALT SIDE PKG 1A-7A,24P0500161
01/07/2024 06:16 AM,DI LORETO AVE,PARKED ON EVEN SIDE,959SZX,149 149-ALT SIDE PKG 1A-7A,24P0500162
01/22/2024 09:00 AM,DRAKE ST,NO PARKING AT 8:00 A.M. TO NOON MONDAYS,RH6033,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500163
01/22/2024 09:05 AM,DRAKE ST,NO PARKING AT 8:00 A.M. TO NOON MONDAYS,AEX8895,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500164
01/22/2024 09:16 AM,DRAKE ST,NO PARKING AT 8:00 A.M. TO NOON MONDAYS,ATP4709,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500165
01/22/2024 09:18 AM,DRAKE ST,NO PARKING AT 8:00 A.M. TO NOON MONDAYS,ARL5659,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500166
01/22/2024 09:29 AM,BOWEN CT,NO PARKING 8:00 A.M. TO NOON MONDAYS CORNER OF BOWEN &CHARTER,UE1831,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500167
01/22/2024 09:36 AM,BOWEN CT,NO PARKING 8:00 A.M. TO NOON MONDAYS CORNER OF BOWEN &CHARTER,ALP5859,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500168
01/22/2024 09:42 AM,BOWEN CT,NO PARKING 8:00 A.M. TO NOON MONDAYS CORNER OF BOWEN &CHARTER,137FUL,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500169
01/22/2024 09:47 AM,BOWEN CT,NO PARKING 8:00 A.M. TO NOON MONDAYS CORNER OF BOWEN &CHARTER,137FUL,050 UNREG.VEH/IMPROPER DISPLAY,24P0500170
01/22/2024 09:48 AM,BOWEN CT,VALID REGISTRATION REQUIRED ON CITY OF MADISON STREETS,137FUL,050 UNREG.VEH/IMPROPER DISPLAY,24P0500171
01/22/2024 09:55 AM,VILAS AVE,NO PARKING 8:00 A.M. TO NOON MONDAYS- CORNER OF S.MILLS,AME5848,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500172
01/22/2024 09:57 AM,VILAS AVE,NO PARKING 8:00 A.M. TO NOON MONDAYS,ANS1918,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500173
01/22/2024 10:04 AM,CHANDLER STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS,ARF8922,080 AGAINST TRAFFIC-2 WAY STREET,24P0500174
01/22/2024 10:14 AM,CHANDLER STREET,NO PARKING 8:00 A.M. TO NOON MONDAYS,AVF8504,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500175
01/22/2024 10:39 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,ADM3584,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500176
01/22/2024 10:42 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,ANW4209,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500177
01/22/2024 10:45 AM,MOUND ST,NO PARKING 8:00 A.M. TO NOON MONDAYS,APS2326,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P0500178
