Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num,Type #,Hour,DayOfWeek
2024-01-06 10:13:00,WEBSTER ST,METERS ENFORCED 8AM-6PM MON-SAT,395PVK,009 EXPIRED METER (ON STREET),24P2900014,14,Meter,10,Saturday
2024-01-06 10:21:00,DAYTON ST,METERS ENFORCED 8AM-6PM MON-SAT,AWD6325,009 EXPIRED METER (ON STREET),24P2900015,15,Meter,10,Saturday
2024-01-06 10:31:00,BALDWIN ST,100% IN VIOLATION - VEH BLOCKING DRIVEWAY,ARG5273,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P2900016,16,072,10,Saturday
2024-01-06 10:31:00,BALDWIN ST,100% IN VIOLATION - VEH BLOCKING DRIVEWAY,ARG5273,TOW TOW FEE,24P2900017,17,TOW,10,Saturday
2024-01-06 11:07:00,WASHINGTON AVE,VEH CHALKED ON 1/4 @ 10:15 A.M. CHALK STILL VISIBLE,Not Found,036 ABANDONMENT 48 HRS-PUB/PRIV,24P2900018,18,036,11,Saturday
2024-01-06 11:07:00,WASHINGTON AVE,VEH CHALKED ON 1/4 @ 10:15 A.M. CHALK STILL VISIBLE,Not Found,TOW TOW FEE,24P2900019,19,TOW,11,Saturday
2024-01-06 11:18:00,WASHINGTON AVE,100% IN VIOLATION,517WYY,046 NO PARKING ANYTIME,24P2900020,20,046,11,Saturday
2024-01-06 11:18:00,WASHINGTON AVE,100% IN VIOLATION,517WYY,046 NO PARKING ANYTIME,24P2900021,21,046,11,Saturday
2024-01-06 11:20:00,WASHINGTON AVE,100% IN VIOLATION,FP217934,046 NO PARKING ANYTIME,24P2900022,22,046,11,Saturday
2024-01-06 11:41:00,LAKESIDE ST,16 - NO DIS PERMIT VISIBLE IN VEH,ATV4634,016 DISABLED PARKING VIOLATION,24P2900023,23,016,11,Saturday
2024-01-06 12:41:00,WINNEBAGO ST,100% IN VIOLATION - VEH IS BLOCKING SHARED DRIVEWAY,103YBB,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P2900024,24,072,12,Saturday
2024-01-06 12:41:00,WINNEBAGO ST,100% IN VIOLATION - VEH IS BLOCKING SHARED DRIVEWAY,103YBB,TOW TOW FEE,24P2900025,25,TOW,12,Saturday
2024-01-06 13:21:00,MILWAUKEE ST,16 - NO DIS PERMIT VISIBLE IN VEH,AED7762,016 DISABLED PARKING VIOLATION,24P2900026,26,016,13,Saturday
2024-01-07 08:10:00,KEDZIE ST,100% IN VIOLATION,DUK0066,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P2900027,27,072,8,Sunday
2024-01-07 10:15:00,JOHN NOLEN DR,PARKING BY PERMIT ONLY,SC5770,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P2900028,28,083,10,Sunday
2024-01-07 11:31:00,THIRD ST,100% IN VIOLATION AND FACING TRAFFIC,5ET3523,033 NO PARKING- YELLOW PAINT ON CURB,24P2900029,29,033,11,Sunday
2024-01-07 15:07:00,COMMERCIAL AVE,LIC PLATES SUSPENDED UNPAID CITATIONS,TJ6992,050 UNREG.VEH/IMPROPER DISPLAY,24P2900030,30,050,15,Sunday
2024-01-08 07:29:00,WASHINGTON AVE,100% IN VIOLATION,ALX7300,071 LESS THAN 10' OF FIRE HYDRANT,24P2900031,31,071,7,Monday
2024-01-08 07:29:00,WASHINGTON AVE,100% IN VIOLATION,ALX7300,TOW TOW FEE,24P2900032,32,TOW,7,Monday
2024-01-08 07:51:00,WASHINGTON AVE,100% IN VIOLATION,115XZJ,033 NO PARKING- YELLOW PAINT ON CURB,24P2900033,33,033,7,Monday
2024-01-08 08:23:00,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,AVF1251,009 EXPIRED METER (ON STREET),24P2900034,34,Meter,8,Monday
2024-01-08 08:26:00,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,746LMC,009 EXPIRED METER (ON STREET),24P2900035,35,Meter,8,Monday
2024-01-08 08:36:00,DOTY ST,METERS ENFORCED 8AM-6PM MON-SAT,ANH6487,009 EXPIRED METER (ON STREET),24P2900036,36,Meter,8,Monday
2024-01-08 08:46:00,DOTY ST,METERS ENFORCED 8AM-6PM MON-SAT,246ZAK,009 EXPIRED METER (ON STREET),24P2900037,37,Meter,8,Monday
2024-01-08 08:58:00,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT,ASR1857,009 EXPIRED METER (ON STREET),24P2900038,38,Meter,8,Monday
2024-01-08 09:01:00,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT,289YAV,009 EXPIRED METER (ON STREET),24P2900039,39,Meter,9,Monday
2024-01-08 09:04:00,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,AJB7709,009 EXPIRED METER (ON STREET),24P2900040,40,Meter,9,Monday
2024-01-08 09:06:00,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,ALA7211,009 EXPIRED METER (ON STREET),24P2900041,41,Meter,9,Monday
2024-01-08 09:29:00,FAIRCHILD ST,LOADING ZONE 30 MINUTE LIMIT. CHALK STILL VISIBLE.,568NZU,068 LOADING ZONE,24P2900042,42,068,9,Monday
2024-01-08 09:29:00,FAIRCHILD ST,LOADING ZONE 30 MINUTE LIMIT. CHALK STILL VISIBLE.,568NZU,TOW TOW FEE,24P2900043,43,TOW,9,Monday
2024-01-08 09:47:00,HENRY ST,100% IN VIOLATION,AVL1269,033 NO PARKING- YELLOW PAINT ON CURB,24P2900044,44,033,9,Monday
2024-01-08 09:59:00,WISCONSIN AVE,METERS ENFORCED 8AM-6PM MON-SAT,PF9369,009 EXPIRED METER (ON STREET),24P2900045,45,Meter,9,Monday
2024-01-08 10:35:00,FAIRCHILD ST,METERS ENFORCED 8AM-6PM MON-SAT,TJ1526,009 EXPIRED METER (ON STREET),24P2900046,46,Meter,10,Monday
2024-01-08 10:37:00,FAIRCHILD ST,METERS ENFORCED 8AM-6PM MON-SAT,FR21651,009 EXPIRED METER (ON STREET),24P2900047,47,Meter,10,Monday
2024-01-08 11:09:00,BROOM ST,METERS ENFORCED 8AM-6PM MON-SAT,ALH6461,009 EXPIRED METER (ON STREET),24P2900048,48,Meter,11,Monday
2024-01-08 11:28:00,HENRY ST,METERS ENFORCED 8AM-6PM MON-SAT,277DV30,009 EXPIRED METER (ON STREET),24P2900049,49,Meter,11,Monday
2024-01-08 12:44:00,CARROLL ST,METERS ENFORCED 8AM-6PM MON-SAT,AKB5909,009 EXPIRED METER (ON STREET),24P2900050,50,Meter,12,Monday
2024-01-08 12:51:00,WASHINGTON AVE,METERS ENFORCED 8AM-6PM MON-SAT,ALN5335,009 EXPIRED METER (ON STREET),24P2900051,51,Meter,12,Monday
2024-01-08 12:58:00,FAIRCHILD ST,METERS ENFOR 8AM-6PM MON-SAT. MUST PAY 25 MIN MTR,AJY7935,009 EXPIRED METER (ON STREET),24P2900052,52,Meter,12,Monday
2024-01-08 13:14:00,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,SA6528,009 EXPIRED METER (ON STREET),24P2900053,53,Meter,13,Monday
2024-01-08 13:14:00,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,SA6528,050 UNREG.VEH/IMPROPER DISPLAY,24P2900054,54,050,13,Monday
2024-01-08 14:00:00,WASHINGTON AVE,METERS ENFORCED 8AM-6PM MON-SAT PLATES VIN DONT MTCH,ACR4982,009 EXPIRED METER (ON STREET),24P2900055,55,Meter,14,Monday
2024-01-08 14:00:00,WASHINGTON AVE,METERS ENFORCED 8AM-6PM MON-SAT PLATES VIN DONT MTCH,ACR4982,050 UNREG.VEH/IMPROPER DISPLAY,24P2900056,56,050,14,Monday
2024-01-08 14:02:00,WASHINGTON AVE,METERS ENFORCED 8AM-6PM MON-SAT,AKT4972,009 EXPIRED METER (ON STREET),24P2900057,57,Meter,14,Monday
2024-01-10 09:20:00,WYOMING WAY,100% IN VIOLATION - NSSP,ARG7499,063 NO STOPPING STANDING OR PARKING,24P2900058,58,063,9,Wednesday
2024-01-10 10:25:00,RIDGEWAY AVE,NO PARKING IN THIS CIRCLE,AVB9947,W075 WARNING - RESTRICTED BY SIGNS,24P2900059,59,W075,10,Wednesday
2024-01-10 10:26:00,RIDGEWAY AVE,NO PARKING IN THIS CIRCLE,ATP7013,W075 WARNING - RESTRICTED BY SIGNS,24P2900060,60,W075,10,Wednesday
2024-01-10 11:44:00,TRAILSWAY,CHALKED ON 1-5 @ 7:55 P.M. CHALK STILL VISIBLE.,UF6547,036 ABANDONMENT 48 HRS-PUB/PRIV,24P2900061,61,036,11,Wednesday
2024-01-10 11:44:00,TRAILSWAY,CHALKED ON 1-5 @ 7:55 P.M. CHALK STILL VISIBLE.,UF6547,TOW TOW FEE,24P2900062,62,TOW,11,Wednesday
2024-01-10 12:12:00,NORTH LAWN AVE,CHALKED ON 1-8 @ 12:05 P.M. CHALK STILL VISIBLE.,AHY7047,004 STREET STORAGE(48 HR LIMIT),24P2900063,63,004,12,Wednesday
2024-01-10 14:35:00,DRYDEN DR,CHALKED ON 1/8 @ 2:10 P.M. CHALK STILL VISIBLE.,Not Found,036 ABANDONMENT 48 HRS-PUB/PRIV,24P2900064,64,036,14,Wednesday
2024-01-10 14:35:00,DRYDEN DR,CHALKED ON 1/8 @ 2:10 P.M. CHALK STILL VISIBLE.,Not Found,TOW TOW FEE,24P2900065,65,TOW,14,Wednesday
2024-01-10 14:44:00,DRYDEN DR,CHALKED ON 1/8 @ 2:10 P.M. CHALK STILL VISIBLE.,Not Found,036 ABANDONMENT 48 HRS-PUB/PRIV,24P2900066,66,036,14,Wednesday
2024-01-10 14:44:00,DRYDEN DR,CHALKED ON 1/8 @ 2:10 P.M. CHALK STILL VISIBLE.,Not Found,TOW TOW FEE,24P2900067,67,TOW,14,Wednesday
2024-01-11 01:31:00,BREESE TER,PARKED ON EVEN SIDE,AKP5389,148 148 - SNOW EMERGENCY 1A-7A,24P2900068,68,148,1,Thursday
2024-01-11 01:34:00,BREESE TER,PARKED ON EVEN SIDE,ALA6041,148 148 - SNOW EMERGENCY 1A-7A,24P2900069,69,148,1,Thursday
2024-01-11 01:41:00,MONROE ST,PARKED ON EVEN SIDE,AJW7665,148 148 - SNOW EMERGENCY 1A-7A,24P2900070,70,148,1,Thursday
2024-01-11 01:46:00,ORCHARD ST,PARKED ON EVEN SIDE,MGN522,148 148 - SNOW EMERGENCY 1A-7A,24P2900071,71,148,1,Thursday
2024-01-11 01:49:00,ORCHARD ST,PARKED ON EVEN SIDE,38068U,148 148 - SNOW EMERGENCY 1A-7A,24P2900072,72,148,1,Thursday
2024-01-11 01:52:00,ORCHARD ST,PARKED ON EVEN SIDE,AMX7989,148 148 - SNOW EMERGENCY 1A-7A,24P2900073,73,148,1,Thursday
2024-01-11 01:57:00,ORCHARD ST,PARKED ON EVEN SIDE,ARB4924,148 148 - SNOW EMERGENCY 1A-7A,24P2900074,74,148,1,Thursday
2024-01-11 02:01:00,ORCHARD ST,PARKED ON EVEN SIDE,ALD7525,148 148 - SNOW EMERGENCY 1A-7A,24P2900075,75,148,2,Thursday
2024-01-11 02:04:00,ORCHARD ST,PARKED ON EVEN SIDE,AHL9047,148 148 - SNOW EMERGENCY 1A-7A,24P2900076,76,148,2,Thursday
2024-01-11 02:08:00,ORCHARD ST,PARKED ON EVEN SIDE,AHT6273,148 148 - SNOW EMERGENCY 1A-7A,24P2900077,77,148,2,Thursday
2024-01-11 02:16:00,BROOKS ST,PARKED ON EVEN SIDE - X9N,728ZTV,148 148 - SNOW EMERGENCY 1A-7A,24P2900078,78,148,2,Thursday
2024-01-11 02:27:00,BROOKS ST,PARKED ON EVEN SIDE - X GRAINGER HALL GARAGE,AEC2824,148 148 - SNOW EMERGENCY 1A-7A,24P2900079,79,148,2,Thursday
2024-01-11 02:34:00,BROOKS ST,PARKED ON EVEN SIDE - X GRAINGER HALL GARAGE,FE9958,148 148 - SNOW EMERGENCY 1A-7A,24P2900080,80,148,2,Thursday
2024-01-11 02:34:00,BROOKS ST,PARKED ON EVEN SIDE - X GRAINGER HALL GARAGE,FE9958,050 UNREG.VEH/IMPROPER DISPLAY,24P2900081,81,050,2,Thursday
2024-01-11 02:39:00,BROOKS ST,PARKED ON EVEN SIDE - PLATES AND VIN DO NOT MATCH.,FE9958,050 UNREG.VEH/IMPROPER DISPLAY,24P2900082,82,050,2,Thursday
2024-01-11 02:40:00,BROOKS ST,PARKED ON EVEN SIDE - PLATES AND VIN DO NOT MATCH.,FE9958,148 148 - SNOW EMERGENCY 1A-7A,24P2900083,83,148,2,Thursday
2024-01-11 02:44:00,BROOKS ST,PARKED ON EVEN SIDE,JVU4914,148 148 - SNOW EMERGENCY 1A-7A,24P2900084,84,148,2,Thursday
2024-01-11 02:48:00,BROOKS ST,PARKED ON EVEN SIDE,RP2707,148 148 - SNOW EMERGENCY 1A-7A,24P2900085,85,148,2,Thursday
2024-01-11 02:58:00,MONROE ST,PARKED ON EVEN SIDE,542FKF,148 148 - SNOW EMERGENCY 1A-7A,24P2900086,86,148,2,Thursday
2024-01-11 03:01:00,MONROE ST,PARKED ON EVEN SIDE,ANW2779,148 148 - SNOW EMERGENCY 1A-7A,24P2900087,87,148,3,Thursday
2024-01-11 03:05:00,MONROE ST,PARKED ON EVEN SIDE,10112AFT,148 148 - SNOW EMERGENCY 1A-7A,24P2900088,88,148,3,Thursday
2024-01-11 03:23:00,WEST LAWN AVE,PARKED ON EVEN SIDE,TE5989,148 148 - SNOW EMERGENCY 1A-7A,24P2900089,89,148,3,Thursday
2024-01-11 03:27:00,WEST LAWN AVE,PARKED ON EVEN SIDE,AES8884,148 148 - SNOW EMERGENCY 1A-7A,24P2900090,90,148,3,Thursday
2024-01-11 03:36:00,KEYES AVE,PARKED ON EVEN SIDE,AST8861,148 148 - SNOW EMERGENCY 1A-7A,24P2900091,91,148,3,Thursday
2024-01-11 04:02:00,FOX AVE,PARKED ON EVEN SIDE AND PLOW TRUCK COULD NOT PASS BY.,ANM6038,148 148 - SNOW EMERGENCY 1A-7A,24P2900092,92,148,4,Thursday
2024-01-11 04:02:00,FOX AVE,PARKED ON EVEN SIDE AND PLOW TRUCK COULD NOT PASS BY.,ANM6038,TOW TOW FEE,24P2900093,93,TOW,4,Thursday
2024-01-11 04:28:00,REGENT ST,PARKED ON EVEN SIDE,AAL8321,148 148 - SNOW EMERGENCY 1A-7A,24P2900094,94,148,4,Thursday
2024-01-11 04:41:00,FRANKLIN AVE,PARKED ON EVEN SIDE,CX74127,148 148 - SNOW EMERGENCY 1A-7A,24P2900095,95,148,4,Thursday
2024-01-11 04:45:00,FRANKLIN AVE,PARKED ON EVEN SIDE,FZM558,148 148 - SNOW EMERGENCY 1A-7A,24P2900096,96,148,4,Thursday
2024-01-11 04:52:00,LYNN TER,PARKED ON EVEN SIDE,ATA2229,148 148 - SNOW EMERGENCY 1A-7A,24P2900097,97,148,4,Thursday
2024-01-11 04:56:00,LYNN TER,PARKED ON EVEN SIDE,ATB4142,148 148 - SNOW EMERGENCY 1A-7A,24P2900098,98,148,4,Thursday
2024-01-11 04:59:00,LYNN TER,PARKED ON EVEN SIDE,AAV4834,148 148 - SNOW EMERGENCY 1A-7A,24P2900099,99,148,4,Thursday
2024-01-11 05:02:00,LYNN TER,PARKED ON EVEN SIDE,HZJ462,148 148 - SNOW EMERGENCY 1A-7A,24P2900100,100,148,5,Thursday
2024-01-11 05:07:00,LYNN TER,PARKED ON EVEN SIDE,AKT9828,148 148 - SNOW EMERGENCY 1A-7A,24P2900101,101,148,5,Thursday
2024-01-11 05:10:00,LYNN TER,PARKED ON EVEN SIDE,AJT9357,148 148 - SNOW EMERGENCY 1A-7A,24P2900102,102,148,5,Thursday
2024-01-11 05:13:00,LYNN TER,PARKED ON EVEN SIDE,ANY1046,148 148 - SNOW EMERGENCY 1A-7A,24P2900103,103,148,5,Thursday
2024-01-11 05:17:00,LYNN TER,PARKED ON EVEN SIDE,663YUF,148 148 - SNOW EMERGENCY 1A-7A,24P2900104,104,148,5,Thursday
2024-01-11 05:21:00,LYNN TER,PARKED ON EVEN SIDE,AVJ1783,148 148 - SNOW EMERGENCY 1A-7A,24P2900105,105,148,5,Thursday
2024-01-11 05:24:00,LYNN TER,PARKED ON EVEN SIDE,AUW8559,148 148 - SNOW EMERGENCY 1A-7A,24P2900106,106,148,5,Thursday
2024-01-11 05:26:00,LYNN TER,PARKED ON EVEN SIDE,LTC1945,148 148 - SNOW EMERGENCY 1A-7A,24P2900107,107,148,5,Thursday
2024-01-11 05:51:00,GRAND AVE,PARKED ON EVEN SIDE,501STB,148 148 - SNOW EMERGENCY 1A-7A,24P2900108,108,148,5,Thursday
2024-01-11 06:12:00,VIRGINIA TER,PARKED ON EVEN SIDE,808XXR,148 148 - SNOW EMERGENCY 1A-7A,24P2900109,109,148,6,Thursday
2024-01-11 06:16:00,RUGBY ROW,PARKED ON EVEN SIDE,NT8790,148 148 - SNOW EMERGENCY 1A-7A,24P2900110,110,148,6,Thursday
2024-01-11 06:23:00,ASH ST,PARKED ON EVEN SIDE,804SMZ,148 148 - SNOW EMERGENCY 1A-7A,24P2900111,111,148,6,Thursday
2024-01-11 06:25:00,ASH ST,PARKED ON EVEN SIDE,ACS4458,148 148 - SNOW EMERGENCY 1A-7A,24P2900112,112,148,6,Thursday
2024-01-13 01:08:00,HENRY ST,PARKED ON EVEN SIDE,ATU9379,148 148 - SNOW EMERGENCY 1A-7A,24P2900113,113,148,1,Saturday
2024-01-13 01:08:00,HENRY ST,PARKED ON EVEN SIDE,ATU9379,TOW TOW FEE,24P2900114,114,TOW,1,Saturday
2024-01-13 01:23:00,DOTY ST,PARKED ON EVEN SIDE,351WDM,148 148 - SNOW EMERGENCY 1A-7A,24P2900115,115,148,1,Saturday
2024-01-13 01:23:00,DOTY ST,PARKED ON EVEN SIDE,351WDM,TOW TOW FEE,24P2900116,116,TOW,1,Saturday
2024-01-13 01:28:00,DOTY ST,PARKED ON EVEN SIDE,APU6060,148 148 - SNOW EMERGENCY 1A-7A,24P2900117,117,148,1,Saturday
2024-01-13 01:28:00,DOTY ST,PARKED ON EVEN SIDE,APU6060,TOW TOW FEE,24P2900118,118,TOW,1,Saturday
2024-01-13 01:32:00,DOTY ST,PARKED ON EVEN SIDE,ATB4252,148 148 - SNOW EMERGENCY 1A-7A,24P2900119,119,148,1,Saturday
2024-01-13 01:32:00,DOTY ST,PARKED ON EVEN SIDE,ATB4252,TOW TOW FEE,24P2900120,120,TOW,1,Saturday
2024-01-13 01:37:00,DOTY ST,PARKED ON EVEN SIDE,9RP191,148 148 - SNOW EMERGENCY 1A-7A,24P2900121,121,148,1,Saturday
2024-01-13 01:37:00,DOTY ST,PARKED ON EVEN SIDE,9RP191,TOW TOW FEE,24P2900122,122,TOW,1,Saturday
2024-01-13 01:41:00,DOTY ST,PARKED ON EVEN SIDE,369XWR,148 148 - SNOW EMERGENCY 1A-7A,24P2900123,123,148,1,Saturday
2024-01-13 01:41:00,DOTY ST,PARKED ON EVEN SIDE,369XWR,TOW TOW FEE,24P2900124,124,TOW,1,Saturday
2024-01-13 01:44:00,DOTY ST,PARKED ON EVEN SIDE,AVR9981,148 148 - SNOW EMERGENCY 1A-7A,24P2900125,125,148,1,Saturday
2024-01-13 01:44:00,DOTY ST,PARKED ON EVEN SIDE,AVR9981,TOW TOW FEE,24P2900126,126,TOW,1,Saturday
2024-01-13 01:45:00,DOTY ST,PARKED ON EVEN SIDE,369XWR,148 148 - SNOW EMERGENCY 1A-7A,24P2900127,127,148,1,Saturday
2024-01-13 01:45:00,DOTY ST,PARKED ON EVEN SIDE,369XWR,TOW TOW FEE,24P2900128,128,TOW,1,Saturday
2024-01-13 01:53:00,DOTY ST,PARKED ON EVEN SIDE,AFW9265,148 148 - SNOW EMERGENCY 1A-7A,24P2900129,129,148,1,Saturday
2024-01-13 01:53:00,DOTY ST,PARKED ON EVEN SIDE,AFW9265,TOW TOW FEE,24P2900130,130,TOW,1,Saturday
2024-01-13 01:57:00,DOTY ST,PARKED ON EVEN SIDE,H38RAS,148 148 - SNOW EMERGENCY 1A-7A,24P2900131,131,148,1,Saturday
2024-01-13 01:57:00,DOTY ST,PARKED ON EVEN SIDE,H38RAS,TOW TOW FEE,24P2900132,132,TOW,1,Saturday
2024-01-13 02:02:00,DOTY ST,PARKED ON EVEN SIDE,APR2140,148 148 - SNOW EMERGENCY 1A-7A,24P2900133,133,148,2,Saturday
2024-01-13 02:02:00,DOTY ST,PARKED ON EVEN SIDE,APR2140,TOW TOW FEE,24P2900134,134,TOW,2,Saturday
2024-01-13 02:06:00,DOTY ST,PARKED ON EVEN SIDE,AEE1524,148 148 - SNOW EMERGENCY 1A-7A,24P2900135,135,148,2,Saturday
2024-01-13 02:06:00,DOTY ST,PARKED ON EVEN SIDE,AEE1524,TOW TOW FEE,24P2900136,136,TOW,2,Saturday
2024-01-13 02:10:00,DOTY ST,PARKED ON EVEN SIDE,792PXG,148 148 - SNOW EMERGENCY 1A-7A,24P2900137,137,148,2,Saturday
2024-01-13 02:10:00,DOTY ST,PARKED ON EVEN SIDE,792PXG,TOW TOW FEE,24P2900138,138,TOW,2,Saturday
2024-01-13 02:14:00,DOTY ST,PARKED ON EVEN SIDE,ARM4625,148 148 - SNOW EMERGENCY 1A-7A,24P2900139,139,148,2,Saturday
2024-01-13 02:14:00,DOTY ST,PARKED ON EVEN SIDE,ARM4625,TOW TOW FEE,24P2900140,140,TOW,2,Saturday
2024-01-13 02:18:00,DOTY ST,PARKED ON EVEN SIDE,130VNG,148 148 - SNOW EMERGENCY 1A-7A,24P2900141,141,148,2,Saturday
2024-01-13 02:18:00,DOTY ST,PARKED ON EVEN SIDE,130VNG,TOW TOW FEE,24P2900142,142,TOW,2,Saturday
2024-01-13 02:23:00,DOTY ST,PARKED ON EVEN SIDE,CT22359,148 148 - SNOW EMERGENCY 1A-7A,24P2900143,143,148,2,Saturday
2024-01-13 02:23:00,DOTY ST,PARKED ON EVEN SIDE,CT22359,TOW TOW FEE,24P2900144,144,TOW,2,Saturday
2024-01-13 02:27:00,DOTY ST,PARKED ON EVEN SIDE,38031U,148 148 - SNOW EMERGENCY 1A-7A,24P2900145,145,148,2,Saturday
2024-01-13 02:27:00,DOTY ST,PARKED ON EVEN SIDE,38031U,TOW TOW FEE,24P2900146,146,TOW,2,Saturday
2024-01-13 02:31:00,DOTY ST,PARKED ON EVEN SIDE,ANM6700,148 148 - SNOW EMERGENCY 1A-7A,24P2900147,147,148,2,Saturday
2024-01-13 02:31:00,DOTY ST,PARKED ON EVEN SIDE,ANM6700,TOW TOW FEE,24P2900148,148,TOW,2,Saturday
2024-01-13 02:33:00,DOTY ST,PARKED ON EVEN SIDE,ANM6700,TOW TOW FEE,24P2900149,149,TOW,2,Saturday
2024-01-13 02:33:00,DOTY ST,PARKED ON EVEN SIDE,ANM6700,148 148 - SNOW EMERGENCY 1A-7A,24P2900150,150,148,2,Saturday
2024-01-13 02:34:00,DOTY ST,PARKED ON EVEN SIDE,ANM6700,TOW TOW FEE,24P2900151,151,TOW,2,Saturday
2024-01-13 02:34:00,DOTY ST,PARKED ON EVEN SIDE,ANM6700,148 148 - SNOW EMERGENCY 1A-7A,24P2900152,152,148,2,Saturday
2024-01-13 02:39:00,DOTY ST,PARKED ON EVEN SIDE,Y891820,148 148 - SNOW EMERGENCY 1A-7A,24P2900153,153,148,2,Saturday
2024-01-13 02:39:00,DOTY ST,PARKED ON EVEN SIDE,Y891820,TOW TOW FEE,24P2900154,154,TOW,2,Saturday
2024-01-13 02:43:00,DOTY ST,PARKED ON EVEN SIDE,412YWA,148 148 - SNOW EMERGENCY 1A-7A,24P2900155,155,148,2,Saturday
2024-01-13 02:43:00,DOTY ST,PARKED ON EVEN SIDE,412YWA,TOW TOW FEE,24P2900156,156,TOW,2,Saturday
2024-01-13 02:46:00,DOTY ST,PARKED ON EVEN SIDE,APF9353,148 148 - SNOW EMERGENCY 1A-7A,24P2900157,157,148,2,Saturday
2024-01-13 02:46:00,DOTY ST,PARKED ON EVEN SIDE,APF9353,TOW TOW FEE,24P2900158,158,TOW,2,Saturday
2024-01-13 02:50:00,DOTY ST,PARKED ON EVEN SIDE,ATN7899,148 148 - SNOW EMERGENCY 1A-7A,24P2900159,159,148,2,Saturday
2024-01-13 02:50:00,DOTY ST,PARKED ON EVEN SIDE,ATN7899,TOW TOW FEE,24P2900160,160,TOW,2,Saturday
2024-01-13 02:54:00,DOTY ST,PARKED ON EVEN SIDE,964UAY,148 148 - SNOW EMERGENCY 1A-7A,24P2900161,161,148,2,Saturday
2024-01-13 02:54:00,DOTY ST,PARKED ON EVEN SIDE,964UAY,TOW TOW FEE,24P2900162,162,TOW,2,Saturday
2024-01-13 02:57:00,DOTY ST,PARKED ON EVEN SIDE,AUR5276,148 148 - SNOW EMERGENCY 1A-7A,24P2900163,163,148,2,Saturday
2024-01-13 02:57:00,DOTY ST,PARKED ON EVEN SIDE,AUR5276,TOW TOW FEE,24P2900164,164,TOW,2,Saturday
2024-01-13 03:01:00,DOTY ST,PARKED ON EVEN SIDE,AWB6919,148 148 - SNOW EMERGENCY 1A-7A,24P2900165,165,148,3,Saturday
2024-01-13 03:01:00,DOTY ST,PARKED ON EVEN SIDE,AWB6919,TOW TOW FEE,24P2900166,166,TOW,3,Saturday
