Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num,Type #,Hour,DayOfWeek
2024-05-20 11:24:00,BALTZELL ST,PLATES EXPIRED ON 01/25 AND ALSO SUSPENDED,AWT8704,050 UNREG.VEH/IMPROPER DISPLAY,24P1800015,15,050,11,Monday
2024-05-21 09:46:00,REGENT ST,TWO AND A HALF FEET INTO DRIVEWAY,288VNR,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P1800016,16,072,9,Tuesday
2024-05-21 09:46:00,REGENT ST,TWO AND A HALF FEET INTO DRIVEWAY,288VNR,TOW TOW FEE,24P1800017,17,TOW,9,Tuesday
2024-05-21 11:58:00,REGENT ST,95% IN VIOLATION OF YELLOW CURB. VISIBLE.,APT8266,033 NO PARKING- YELLOW PAINT ON CURB,24P1800018,18,033,11,Tuesday
2024-05-22 09:19:00,SPOONER ST,NO PARKING EXCEPT BY RESIDENTIAL PARKING PERMIT 8:00 A.M. TO 6:00 P.M.,AGH3552,075 RESTRICTED BY SIGNS,24P1800019,19,075,9,Wednesday
2024-05-22 09:19:00,SPOONER ST,NO PARKING EXCEPT BY RESIDENTIAL PARKING PERMIT 8:00 A.M. TO 6:00 P.M.,AGH3552,075 RESTRICTED BY SIGNS,24P1800019,19,075,9,Wednesday
2024-05-22 14:07:00,FERN CT,"CHALKED AT 10:24 AM, ON 5/20/2024. CHALK STILL VISIBLE.",ABB6834,004 STREET STORAGE(48 HR LIMIT),24P1800020,20,004,14,Wednesday
2024-05-23 12:21:00,THURSTON LN,PARKED EIGHT FEET FROM THE CROSSWALK,AWF4486,W074 WARNING - LESS 15' OF CROSSWALK,24P1800021,21,W074,12,Thursday
2024-05-23 14:51:00,SUNDANCE DR,NO LICENSE PLATES,Not Found,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P1800022,22,W050,14,Thursday
2024-05-24 14:02:00,HAMMERSLEY RD,100% DOUBLE PARKED,ATX1062,060 NO DOUBLE PARKING,24P1800023,23,060,14,Friday
2024-05-24 14:10:00,HAMMERSLEY RD,MORE THAN 12 IN FROM THE CURB,ASB5552,W077 WARNING - VEHICLE OVER 12 in FROM CURB,24P1800024,24,W077,14,Friday
2024-05-24 14:27:00,PONTIAC TRL,NO PARKING 8:00 A.M. TO 6:00 P.M.,AVF8690,W047 WARNING - NO PARKING SPECIFIED TIMES,24P1800025,25,W047,14,Friday
2024-05-28 08:54:00,DRAKE ST,NO PARKING 8AM-9:30AM,AFZ2608,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800026,26,048,8,Tuesday
2024-05-28 08:56:00,DRAKE ST,NO PARKING 8AM-9:30AM TUESDAYS,AFZ2608,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800027,27,048,8,Tuesday
2024-05-28 09:10:00,SPRING ST,NO PARKING 8AM-NOON TUESDAYS,APL7607,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800028,28,048,9,Tuesday
2024-05-28 09:15:00,SPRING ST,NO PARKING 8AM-NOON TUESDAYS,482LWF,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800029,29,048,9,Tuesday
2024-05-28 09:17:00,SPRING ST,NO PARKING 8AM-NOON TUESDAYS,AME3951,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800030,30,048,9,Tuesday
2024-05-28 09:22:00,SPRING ST,NO PARKING 8AM-NOON TUESDAYS,ABK2157,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800031,31,048,9,Tuesday
2024-05-28 09:29:00,SPRING ST,100% IN VIOLATION,CJW963,033 NO PARKING- YELLOW PAINT ON CURB,24P1800032,32,033,9,Tuesday
2024-05-28 09:34:00,SPRING ST,NO PARKING 8:00 A.M. TO NOON ON TUESDAYS,AAK6208,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800033,33,048,9,Tuesday
2024-05-28 09:36:00,SPRING ST,NO PARKING 8:00 A.M. TO NOON ON TUESDAYS,ARY7902,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800034,34,048,9,Tuesday
2024-05-28 09:49:00,MILTON ST,NO PARKING 8:00 A.M. TO NOON ON TUESDAYS,AFE3323,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800035,35,048,9,Tuesday
2024-05-28 09:57:00,MILTON ST,NO PARKING 8:00 A.M. TO NOON ON TUESDAYS,AJA7414,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800036,36,048,9,Tuesday
2024-05-28 10:46:00,LAKESIDE ST,NO PARKING 10:30 - NOON ON TUESDAYS,AGL5346,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800037,37,048,10,Tuesday
2024-05-28 10:51:00,LAKESIDE ST,NO PARKING 10:30 - NOON ON TUESDAYS,ARA7507,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800038,38,048,10,Tuesday
2024-05-28 10:56:00,LAKESIDE ST,NO PARKING 10:30 - NOON ON TUESDAYS,353NES,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800039,39,048,10,Tuesday
2024-05-28 10:59:00,LAKESIDE ST,NO PARKING 10:30AM - 2PM ON TUESDAYS,353NES,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800040,40,048,10,Tuesday
2024-05-28 11:03:00,LAKESIDE ST,NO PARKING 10:30AM - 2PM ON TUESDAYS,ARA7507,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800041,41,048,11,Tuesday
2024-05-28 11:05:00,LAKESIDE ST,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,AGL5346,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800042,42,048,11,Tuesday
2024-05-28 11:17:00,LAKESIDE ST,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,AXH6763,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800043,43,048,11,Tuesday
2024-05-28 11:19:00,LAKESIDE ST,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,AXH6763,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800044,44,048,11,Tuesday
2024-05-28 11:54:00,EMERSON ST,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,AVF8076,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800045,45,048,11,Tuesday
2024-05-28 12:04:00,OLIN AVE,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,428GW,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800046,46,048,12,Tuesday
2024-05-28 12:14:00,VAN DEUSEN ST,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,381VBX,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800047,47,048,12,Tuesday
2024-05-28 12:18:00,VAN DEUSEN ST,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,AXS2028,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800048,48,048,12,Tuesday
2024-05-28 12:38:00,BRAM ST,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,ANZ1439,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800049,49,048,12,Tuesday
2024-05-28 12:56:00,ARDMORE DR,NO PARKING 10:30 AM - 2 PM ON TUESDAYS,APS7692,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800050,50,048,12,Tuesday
2024-05-28 14:19:00,BROOKS ST,"CHALKED AT 10:15 AM, CHALK STILL VISIBLE",CQM138,005 2 HR LIMIT DURING POSTED TIMES,24P1800051,51,Parking,14,Tuesday
2024-05-28 14:26:00,BROOKS ST,CHALKED AT 10:15 AM CHALK STILL VISIBLE,855YSC,005 2 HR LIMIT DURING POSTED TIMES,24P1800052,52,Parking,14,Tuesday
2024-05-28 14:41:00,BROOKS ST,CHALKED AT 10:15 AM CHALK STILL VISIBLE,AXP6242,005 2 HR LIMIT DURING POSTED TIMES,24P1800053,53,Parking,14,Tuesday
2024-05-28 14:45:00,BROOKS ST,CHALKED AT 10:15 AM CHALK STILL VISIBLE,ATS1161,005 2 HR LIMIT DURING POSTED TIMES,24P1800054,54,Parking,14,Tuesday
2024-05-28 14:52:00,BROOKS ST,CHALKED AT 10:15 AM CHALK STILL VISIBLE,ALH8720,005 2 HR LIMIT DURING POSTED TIMES,24P1800055,55,Parking,14,Tuesday
2024-05-28 14:58:00,BROOKS ST,CHALKED AT 10:15 AM CHALK STILL VISIBLE,G953045,005 2 HR LIMIT DURING POSTED TIMES,24P1800056,56,Parking,14,Tuesday
2024-05-28 15:07:00,FAHRENBROOK CT,CHALKED AT 10:15 AM CHALK STILL VISIBLE,ACZ3293,005 2 HR LIMIT DURING POSTED TIMES,24P1800057,57,Parking,15,Tuesday
2024-05-28 15:16:00,FAHRENBROOK CT,CHALKED AT 10:15 AM CHALK STILL VISIBLE,AGR1392,005 2 HR LIMIT DURING POSTED TIMES,24P1800058,58,Parking,15,Tuesday
2024-05-28 15:16:00,FAHRENBROOK CT,CHALKED AT 10:15 AM CHALK STILL VISIBLE,AGR1392,005 2 HR LIMIT DURING POSTED TIMES,24P1800058,58,Parking,15,Tuesday
2024-05-29 09:21:00,BROOKS ST,NO PARKING 8AM NOON WEDNESDAY,APD4856,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1800059,59,048,9,Wednesday
