Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num,Type #
01/03/2024 10:45 AM,WINNEBAGO ST,NO PARKING 10:30A - 2P WEDNESDAYS,LHHY58,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600039,39,048
01/03/2024 10:47 AM,WINNEBAGO ST,NO PARKING 10:30A - 2P WEDNESDAYS,AAP8248,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600040,40,048
01/03/2024 10:50 AM,WINNEBAGO ST,NO PARKING 10:30A - 2P WEDNESDAYS,CC24840,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600041,41,048
01/03/2024 11:30 AM,BRITTA PKWY,PARKING BY PERMIT ONLY,AVY9566,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P2600042,42,083
01/03/2024 11:33 AM,BRITTA PKWY,NO PARKING ANYTIME WITH DOUBLE ARROWS,ALK2497,075 RESTRICTED BY SIGNS,24P2600043,43,075
01/03/2024 11:34 AM,BRITTA PKWY,NO PARKING ANYTIME WITH DOUBLE ARROWS,ALK2497,046 NO PARKING ANYTIME,24P2600044,44,046
01/03/2024 11:35 AM,BRITTA PKWY,NO PARKING ANYTIME WITH DOUBLE ARROWS,AKX6165,046 NO PARKING ANYTIME,24P2600045,45,046
01/03/2024 12:09 PM,STATE ST,NO STATE STREET PERMIT VISABLE,ART2842,124 NO PARKING ON STATE STREET,24P2600046,46,124
01/04/2024 07:26 AM,JOHNSON ST,TOW AWAY ZONE,JZR1942,TOW TOW FEE,24P2600047,47,TOW
01/04/2024 07:26 AM,JOHNSON ST,TOW AWAY ZONE,JZR1942,102 NO STOP/STAND/PARK 7A-9A,24P2600048,48,102
01/04/2024 08:19 AM,SPAIGHT ST,NO PARKING 8A- 11:30A THURSDAYS,AAY2299,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600049,49,048
01/04/2024 08:21 AM,RUTLEDGE ST,NO PARKING 8A- 11:30A THURSDAYS,AAY2299,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600050,50,048
01/04/2024 08:28 AM,RUSSELL ST,NO PARKING 8A- 11:30A THURSDAYS,602WMG,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600051,51,048
01/04/2024 08:31 AM,RUSSELL ST,NO PARKING 8A- 11:30A THURSDAYS,186ZGD,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600052,52,048
01/04/2024 08:33 AM,RUSSELL ST,NO PARKING 8A- 11:30A THURSDAYS,APU5315,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600053,53,048
01/04/2024 08:50 AM,FEW ST,NO PARKING 8A- NOON THURSDAYS,APK8554,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600054,54,048
01/04/2024 09:01 AM,FEW ST,NO PARKING 8A- NOON THURSDAYS,8PST03,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600055,55,048
01/04/2024 09:03 AM,FEW ST,NO PARKING 8A- NOON THURSDAYS,HVY325,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600056,56,048
01/04/2024 09:21 AM,ELIZABETH ST,NO PARKING 8A- NOON THURSDAYS,ABN7113,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600057,57,048
01/04/2024 09:27 AM,GORHAM ST,NO PARKING 8A- NOON THURSDAYS,ATS4774,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600058,58,048
01/04/2024 09:32 AM,GORHAM ST,NO PARKING 8A- NOON THURSDAYS,793ZCW,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600059,59,048
01/04/2024 09:34 AM,GORHAM ST,NO PARKING 8A- NOON THURSDAYS,UH5566,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600060,60,048
01/04/2024 09:39 AM,GORHAM ST,NO PARKING 8A- NOON THURSDAYS,BDL728,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600061,61,048
01/04/2024 09:42 AM,GORHAM ST,NO PARKING 8A- NOON THURSDAYS,AVL6875,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600062,62,048
01/04/2024 09:45 AM,GORHAM ST,NO PARKING 8A- NOON THURSDAYS,ABD2507,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600063,63,048
01/04/2024 10:08 AM,BASSETT ST,NO PARKING 9A- NOON THURSDAYS,AJD5723,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600064,64,048
01/04/2024 10:10 AM,BASSETT ST,NO PARKING 9A- NOON THURSDAYS,604ZJB,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600065,65,048
01/04/2024 10:13 AM,MIFFLIN ST,NO PARKING 9A- NOON THURSDAYS,ASB9654,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600066,66,048
01/04/2024 10:14 AM,MIFFLIN ST,NO PARKING 9A- NOON THURSDAYS,ATY7898,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600067,67,048
01/04/2024 10:20 AM,MIFFLIN ST,NO PARKING 9A- NOON THURSDAYS,APB7422,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600068,68,048
01/04/2024 10:22 AM,MIFFLIN ST,NO PARKING 9A- NOON THURSDAYS,ALB8785,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600069,69,048
01/04/2024 10:25 AM,MIFFLIN ST,NO PARKING 9A- NOON THURSDAYS,ALR1366,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600070,70,048
01/04/2024 10:30 AM,BEDFORD ST,NO PARKING 9A- NOON THURSDAYS,BCKY94,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600071,71,048
01/04/2024 10:34 AM,WASHINGTON AVE,NO PARKING 9A- NOON THURSDAYS,242TGV,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600072,72,048
01/04/2024 10:50 AM,WINNEBAGO ST,NO PARKING 10:30A - 2P THURSDAYS,AVD9135,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600073,73,048
01/04/2024 10:53 AM,RUSK ST,NO PARKING 10:30A - 2P THURSDAYS,AFP2177,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600074,74,048
01/04/2024 10:54 AM,RUSK ST,NO PARKING 10:30A - 2P THURSDAYS,AUC2297,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600075,75,048
01/04/2024 10:57 AM,RUSK ST,NO PARKING 10:30A - 2P THURSDAYS,AGV2718,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600076,76,048
01/04/2024 02:12 PM,HAWTHORNE CT,NO STOPPING STANDING OR PARKING/WILL GET TOWED NEXT TIME,710WXP,063 NO STOPPING STANDING OR PARKING,24P2600077,77,063
01/08/2024 07:15 AM,WILLIAMSON ST,TOW AWAY ZONE,AKX4438,TOW TOW FEE,24P2600078,78,TOW
01/08/2024 07:15 AM,WILLIAMSON ST,TOW AWAY ZONE,AKX4438,100 NO STOP/STAND/PARK 7A-8:30A,24P2600079,79,100
01/08/2024 07:19 AM,WILLIAMSON ST,TOW AWAY ZONE,Not Found,TOW TOW FEE,24P2600080,80,TOW
01/08/2024 07:19 AM,WILLIAMSON ST,TOW AWAY ZONE,Not Found,100 NO STOP/STAND/PARK 7A-8:30A,24P2600081,81,100
01/08/2024 08:14 AM,JENIFER ST,NO PARKING 7A-11:30A MONDAYS,AMA1026,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600082,82,048
01/08/2024 08:15 AM,JENIFER ST,NO PARKING 8A-11:30A MONDAYS,AMA1026,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600083,83,048
01/08/2024 08:18 AM,JENIFER ST,NO PARKING 8A-11:30A MONDAYS,ANT3392,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600084,84,048
01/08/2024 08:21 AM,JENIFER ST,NO PARKING 8A-11:30A MONDAYS,97BEIH,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600085,85,048
01/08/2024 08:26 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,741ZEV,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600086,86,048
01/08/2024 08:27 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,ADA4389,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600087,87,048
01/08/2024 08:30 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,ARY4346,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600088,88,048
01/08/2024 08:32 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,ASL2299,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600089,89,048
01/08/2024 08:34 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,AKS1221,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600090,90,048
01/08/2024 08:35 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,AMR6900,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600091,91,048
01/08/2024 08:38 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,859WKU,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600092,92,048
01/08/2024 08:40 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,ATY1907,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600093,93,048
01/08/2024 08:43 AM,SPAIGHT ST,NO PARKING 8A-11:30A MONDAYS,AMD6854,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600094,94,048
01/08/2024 09:04 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 - MARCH 15,ASU7199,002 JENIFER ST. ALTERNATE 8A-4P,24P2600095,95,002
01/08/2024 09:07 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 - MARCH 15,AUA9620,002 JENIFER ST. ALTERNATE 8A-4P,24P2600096,96,002
01/08/2024 09:14 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 - MARCH 15,EBM978,002 JENIFER ST. ALTERNATE 8A-4P,24P2600097,97,002
01/08/2024 09:18 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 THRU MARCH 15,GAMRM,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600098,98,048
01/08/2024 09:19 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 THRU MARCH 15,1RR962,002 JENIFER ST. ALTERNATE 8A-4P,24P2600099,99,002
01/08/2024 09:20 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 THRU MARCH 15,GAMRM,002 JENIFER ST. ALTERNATE 8A-4P,24P2600100,100,002
01/08/2024 09:26 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 THRU MARCH 15,LH8Y9W,002 JENIFER ST. ALTERNATE 8A-4P,24P2600101,101,002
01/08/2024 12:15 PM,GORHAM ST,MARKED BY 9:46A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,C259J,005 2 HR LIMIT DURING POSTED TIMES,24P2600102,102,005
01/08/2024 12:18 PM,GORHAM ST,MARKED BY 9:46A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,AMY9055,005 2 HR LIMIT DURING POSTED TIMES,24P2600103,103,005
01/08/2024 12:23 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,ALN5393,005 2 HR LIMIT DURING POSTED TIMES,24P2600104,104,005
01/08/2024 12:25 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,ATE5314,005 2 HR LIMIT DURING POSTED TIMES,24P2600105,105,005
01/08/2024 12:32 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT/TAKE OFF PLATES,D5873GE,005 2 HR LIMIT DURING POSTED TIMES,24P2600106,106,005
01/08/2024 12:39 PM,JOHNSON ST,MUST MOVE VEHICLE FROM BLOCK AND CAN ONLY BE ON THIS BLOCK FOR 2 HOURS,HTLUNCH,W005 WARNING - 2 HR LIMIT DURING POSTED TIMES,24P2600107,107,W00
01/08/2024 12:43 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT OT #21 RESIDENTIAL PERMIT,ANY5098,005 2 HR LIMIT DURING POSTED TIMES,24P2600108,108,005
01/08/2024 12:47 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT OT #21 RESIDENTIAL PERMIT,W4021S,005 2 HR LIMIT DURING POSTED TIMES,24P2600109,109,005
01/08/2024 12:51 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,AMP5338,005 2 HR LIMIT DURING POSTED TIMES,24P2600110,110,005
01/08/2024 12:52 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,ASF3913,005 2 HR LIMIT DURING POSTED TIMES,24P2600111,111,005
01/08/2024 12:56 PM,JOHNSON ST,MARKED BY 10:02A/TWENTY MINUTE PARKING ON NON RESIDENTIAL PERMIT BLOCK,ARH5878,150 20 MIN PARKING ZONE,24P2600112,112,150
01/08/2024 01:00 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK/AFFIX PLAT,AVU9480,005 2 HR LIMIT DURING POSTED TIMES,24P2600113,113,005
01/08/2024 01:07 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,ALV3299,005 2 HR LIMIT DURING POSTED TIMES,24P2600114,114,005
01/08/2024 01:11 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,PBIN2AU,005 2 HR LIMIT DURING POSTED TIMES,24P2600115,115,005
01/08/2024 01:13 PM,JOHNSON ST,MARKED BY 10:02A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,1BH385,005 2 HR LIMIT DURING POSTED TIMES,24P2600116,116,005
01/08/2024 01:35 PM,DAYTON ST,MARKED BY 10:13A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,ACY6614,005 2 HR LIMIT DURING POSTED TIMES,24P2600117,117,005
01/08/2024 01:38 PM,DAYTON ST,MARKED BY 10:13A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,AJM3579,005 2 HR LIMIT DURING POSTED TIMES,24P2600118,118,005
01/08/2024 01:41 PM,DAYTON ST,MARKED BY 10:13A/ PASSENGER LOADING ZONE 10 MINUTE LIMIT,442LLR,068 LOADING ZONE,24P2600119,119,068
01/08/2024 01:45 PM,DAYTON ST,MARKED BY 10:13A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,DEK915,005 2 HR LIMIT DURING POSTED TIMES,24P2600120,120,005
01/08/2024 01:47 PM,DAYTON ST,MARKED BY 10:13A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,APT4372,005 2 HR LIMIT DURING POSTED TIMES,24P2600121,121,005
01/08/2024 01:51 PM,DAYTON ST,MARKED BY 10:13A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT,2LMR95,005 2 HR LIMIT DURING POSTED TIMES,24P2600122,122,005
01/08/2024 01:57 PM,DAYTON ST,MARKED BY 10:13A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT/AFFIX 24 STKR,TD6691,005 2 HR LIMIT DURING POSTED TIMES,24P2600123,123,005
01/08/2024 02:02 PM,DAYTON ST,MARKED BY 10:13A/2 HR LIMIT OR #21 RESIDENTIAL PERMIT/,5TNW090,005 2 HR LIMIT DURING POSTED TIMES,24P2600124,124,005
01/08/2024 02:08 PM,MIFFLIN ST,MARKED BY 10:18A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,ASZ6157,005 2 HR LIMIT DURING POSTED TIMES,24P2600125,125,005
01/08/2024 02:10 PM,MIFFLIN ST,MARKED BY 10:18A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,ATP7565,005 2 HR LIMIT DURING POSTED TIMES,24P2600126,126,005
01/08/2024 02:16 PM,WASHINGTON AVE,MARKED BY 10:24A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,ACE5289,005 2 HR LIMIT DURING POSTED TIMES,24P2600127,127,005
01/08/2024 02:20 PM,WASHINGTON AVE,MARKED BY 10:24A/2 HR LIMIT ON NON RESIDENTIAL PERMIT BLOCK,CVZY07,005 2 HR LIMIT DURING POSTED TIMES,24P2600128,128,005
01/09/2024 07:13 AM,WILLIAMSON ST,TOW AWAY ZONE,LH9754,TOW TOW FEE,24P2600129,129,TOW
01/09/2024 07:13 AM,WILLIAMSON ST,TOW AWAY ZONE,LH9754,100 NO STOP/STAND/PARK 7A-8:30A,24P2600130,130,100
01/09/2024 07:30 AM,MIFFLIN ST,TRUCK LOADING ONLY 6:00 A.M. - 6:00 P.M./PC PLATES VAN,APU5089,088 TRUCK LOADING ZONE-REGISTERED TRUCKS ONLY,24P2600131,131,088
01/09/2024 09:00 AM,JENIFER ST,NO PARKING 8A - 4P ON ODD NUMBERED CALENDAR DAYS DEC.1 THRU MARCH 15,GL5810,W002 WARNING - JENIFER ST. ALTERNATE 8A-4P,24P2600132,132,W00
01/09/2024 09:04 AM,JENIFER ST,NO PARKING 8A - 4P ON ODD NUMBERED CALENDAR DAYS DEC.1 THRU MARCH 15,AGG2700,W002 WARNING - JENIFER ST. ALTERNATE 8A-4P,24P2600133,133,W00
01/09/2024 09:15 AM,THORNTON AV,NO PARKING 8A - 1130A TUESDAYS,W5534J,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600134,134,048
01/09/2024 09:18 AM,THORNTON AV,NO PARKING 8A - 1130A TUESDAYS,BF43152,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600135,135,048
01/09/2024 09:22 AM,ROGERS ST,NO PARKING 8A - 1130A TUESDAYS,10823WN,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600136,136,048
01/09/2024 09:28 AM,DICKINSON ST,NO PARKING 8A - 1130A TUESDAYS,AMA2927,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600137,137,048
01/09/2024 09:35 AM,FEW ST,NO PARKING 8A - 1130A TUESDAYS,KZB885,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600138,138,048
01/09/2024 09:37 AM,FEW ST,NO PARKING 8A - 1130A TUESDAYS,AME1252,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600139,139,048
01/09/2024 09:40 AM,FEW ST,NO PARKING 8A - 1130A TUESDAYS,ABE4530,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600140,140,048
01/09/2024 10:40 AM,WASHINGTON AVE,NO PARKING 1030A - 2P TUESDAYS,UG7337,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600141,141,048
01/09/2024 10:42 AM,WASHINGTON AVE,NO PARKING 1030A - 2P TUESDAYS,AES4925,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600142,142,048
01/09/2024 10:44 AM,WASHINGTON AVE,NO PARKING 1030A - 2P TUESDAYS,ASW8055,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600143,143,048
01/09/2024 10:50 AM,MAIN ST,NO PARKING 1030A - 2P TUESDAYS,AKV6371,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P2600144,144,048
01/09/2024 11:34 AM,DEWEY CT,1.5 FEETT INTO DRIVEWAY - CAN GET TOWED FOR THIS,111XHK,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P2600145,145,072
01/09/2024 11:57 AM,NORTHPORT DR,PARKED IN DRIVEWAY AREA/HAZARD DURING SNOW/CAN BE TOWED FOR THIS,CF81200,023 PRIV. DRIVEWAY/UNIMPROVED YARD,24P2600146,146,023
01/10/2024 07:43 AM,WILLIAMSBURG WAY,TOW AWAY ZONE,ASM2101,TOW TOW FEE,24P2600147,147,TOW
01/10/2024 07:43 AM,WILLIAMSBURG WAY,TOW AWAY ZONE,ASM2101,100 NO STOP/STAND/PARK 7A-8:30A,24P2600148,148,100
01/10/2024 08:39 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 THRU MARCH 15,AST2917,002 JENIFER ST. ALTERNATE 8A-4P,24P2600149,149,002
01/10/2024 08:42 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 THRU MARCH 15,AMG4620,002 JENIFER ST. ALTERNATE 8A-4P,24P2600150,150,002
01/10/2024 08:43 AM,JENIFER ST,NO PARKING 8A-4P ON EVEN NUMBER CALENDAR DAYS DEC.1 THRU MARCH 15,AAC6272,002 JENIFER ST. ALTERNATE 8A-4P,24P2600151,151,002
